dataset,p_q,algorithm,purity,num_clusters,k
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\80_20.txt,80_20,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\80_30.txt,80_30,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,3
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,4
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,5
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,17
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,18
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,19
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,20
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,50
./synthetic_graphs/five_graphs/size_50\80_5.txt,80_5,girvan-newman,1.0,5,100
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,1
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,2
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,3
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,4
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,5
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,17
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,18
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,19
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,20
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,1.0,5,50
./synthetic_graphs/five_graphs/size_50\90_1.txt,90_1,girvan-newman,0.6,5,100
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,17
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,18
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,19
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,20
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,1.0,5,50
./synthetic_graphs/five_graphs/size_50\90_10.txt,90_10,girvan-newman,0.8,5,100
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\90_15.txt,90_15,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\90_20.txt,90_20,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\90_25.txt,90_25,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,3
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,4
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,5
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,10
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,11
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,12
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,13
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,14
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,15
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,16
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,17
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,18
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,19
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,20
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,50
./synthetic_graphs/five_graphs/size_50\90_30.txt,90_30,girvan-newman,0.216,5,100
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,0.216,5,0.1
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,0.216,5,0.5
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,0.216,5,1
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,0.216,5,2
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,3
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,4
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,5
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,10
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,11
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,12
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,13
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,14
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,15
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,16
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,17
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,18
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,19
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,20
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,50
./synthetic_graphs/five_graphs/size_50\90_5.txt,90_5,girvan-newman,1.0,5,100
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,0.5
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,1
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\100_1.txt,100_1,girvan-newman,1.0,10,100
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\100_2.txt,100_2,girvan-newman,0.9,10,100
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,2
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,3
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,4
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,15
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,16
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,17
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,18
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,19
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,20
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,1.0,10,50
./synthetic_graphs/ten_graphs/size_50\100_3.txt,100_3,girvan-newman,0.6,10,100
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,0.118,10,0.1
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,0.118,10,0.5
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,0.118,10,1
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,0.118,10,2
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,0.118,10,3
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,0.118,10,4
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,10,5
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,10,10
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,10,11
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,10,12
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,10,13
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,10,14
./synthetic_graphs/ten_graphs/size_50\100_5.txt,100_5,girvan-newman,1.0,10,15
